#,"Date Time, GMT-08:00","Temp, °C (LGR S/N: 10658315, SEN S/N: 10658315)","Temp, °C (LGR S/N: 10658315, SEN S/N: 10658315)","Batt, V (LGR S/N: 10658315, SEN S/N: 10658315)",Coupler Detached (LGR S/N: 10658315),Coupler Attached (LGR S/N: 10658315),Host Connected (LGR S/N: 10658315),Stopped (LGR S/N: 10658315),End Of File (LGR S/N: 10658315)
457,1/22/2015 4:00,2.557,4.115,3.38,,,,,
458,1/22/2015 4:15,2.53,4.089,3.38,,,,,
459,1/22/2015 4:30,2.53,4.089,3.38,,,,,
460,1/22/2015 4:45,2.53,4.089,3.38,,,,,
461,1/22/2015 5:00,2.53,4.089,3.4,,,,,
462,1/22/2015 5:15,2.503,4.089,3.38,,,,,
463,1/22/2015 5:30,2.503,4.089,3.38,,,,,
464,1/22/2015 5:45,2.503,4.089,3.38,,,,,
465,1/22/2015 6:00,2.503,4.089,3.38,,,,,
466,1/22/2015 6:15,2.503,4.089,3.38,,,,,
467,1/22/2015 6:30,2.503,4.063,3.38,,,,,
468,1/22/2015 6:45,2.477,4.063,3.38,,,,,
469,1/22/2015 7:00,2.477,4.063,3.38,,,,,
470,1/22/2015 7:15,2.477,4.063,3.38,,,,,
471,1/22/2015 7:30,2.45,4.063,3.38,,,,,
472,1/22/2015 7:45,2.45,4.063,3.38,,,,,
473,1/22/2015 8:00,2.45,4.063,3.38,,,,,
474,1/22/2015 8:15,2.45,4.037,3.38,,,,,
475,1/22/2015 8:30,2.45,4.037,3.38,,,,,
476,1/22/2015 8:45,2.45,4.037,3.38,,,,,
477,1/22/2015 9:00,2.45,4.037,3.38,,,,,
478,1/22/2015 9:15,2.423,4.037,3.38,,,,,
479,1/22/2015 9:30,2.423,4.037,3.38,,,,,
480,1/22/2015 9:45,2.423,4.037,3.38,,,,,
481,1/22/2015 10:00,2.423,4.037,3.38,,,,,
482,1/22/2015 10:15,2.396,4.037,3.38,,,,,
483,1/22/2015 10:30,2.396,4.037,3.4,,,,,
484,1/22/2015 10:45,2.396,4.011,3.4,,,,,
485,1/22/2015 11:00,2.396,4.011,3.41,,,,,
486,1/22/2015 11:15,2.396,4.011,3.41,,,,,
487,1/22/2015 11:30,2.396,4.011,3.41,,,,,
488,1/22/2015 11:45,2.396,4.011,3.43,,,,,
489,1/22/2015 12:00,2.37,4.011,3.43,,,,,
490,1/22/2015 12:15,2.37,3.985,3.43,,,,,
491,1/22/2015 12:30,2.37,3.985,3.43,,,,,
492,1/22/2015 12:45,2.37,3.985,3.43,,,,,
493,1/22/2015 13:00,2.37,3.985,3.43,,,,,
494,1/22/2015 13:15,2.37,3.985,3.43,,,,,
495,1/22/2015 13:30,2.343,3.985,3.43,,,,,
496,1/22/2015 13:45,2.343,3.985,3.43,,,,,
497,1/22/2015 14:00,2.343,3.985,3.43,,,,,
498,1/22/2015 14:15,2.343,3.985,3.45,,,,,
499,1/22/2015 14:30,2.343,3.985,3.45,,,,,
500,1/22/2015 14:45,2.37,3.958,3.45,,,,,
501,1/22/2015 15:00,2.37,3.958,3.45,,,,,
502,1/22/2015 15:15,2.396,3.958,3.45,,,,,
503,1/22/2015 15:30,2.396,3.958,3.45,,,,,
504,1/22/2015 15:45,2.396,3.958,3.45,,,,,
505,1/22/2015 16:00,2.423,3.958,3.45,,,,,
506,1/22/2015 16:15,2.423,3.932,3.45,,,,,
507,1/22/2015 16:30,2.45,3.932,3.45,,,,,
508,1/22/2015 16:45,2.45,3.932,3.43,,,,,
509,1/22/2015 17:00,2.477,3.932,3.43,,,,,
510,1/22/2015 17:15,2.503,3.932,3.43,,,,,
511,1/22/2015 17:30,2.53,3.932,3.41,,,,,
512,1/22/2015 17:45,2.557,3.932,3.41,,,,,
513,1/22/2015 18:00,2.584,3.932,3.41,,,,,
514,1/22/2015 18:15,2.61,3.932,3.41,,,,,
515,1/22/2015 18:30,2.61,3.906,3.4,,,,,
516,1/22/2015 18:45,2.637,3.906,3.4,,,,,
517,1/22/2015 19:00,2.664,3.906,3.4,,,,,
518,1/22/2015 19:15,2.69,3.906,3.4,,,,,
519,1/22/2015 19:30,2.717,3.906,3.4,,,,,
520,1/22/2015 19:45,2.744,3.906,3.4,,,,,
521,1/22/2015 20:00,2.77,3.906,3.4,,,,,
522,1/22/2015 20:15,2.77,3.906,3.4,,,,,
523,1/22/2015 20:30,2.797,3.906,3.4,,,,,
524,1/22/2015 20:45,2.823,3.88,3.38,,,,,
525,1/22/2015 21:00,2.823,3.88,3.38,,,,,
526,1/22/2015 21:15,2.85,3.88,3.38,,,,,
527,1/22/2015 21:30,2.877,3.88,3.38,,,,,
528,1/22/2015 21:45,2.877,3.88,3.38,,,,,
529,1/22/2015 22:00,2.877,3.88,3.38,,,,,
530,1/22/2015 22:15,2.903,3.88,3.38,,,,,
531,1/22/2015 22:30,2.903,3.88,3.38,,,,,
532,1/22/2015 22:45,2.903,3.88,3.38,,,,,
533,1/22/2015 23:00,2.903,3.88,3.38,,,,,
534,1/22/2015 23:15,2.903,3.88,3.38,,,,,
535,1/22/2015 23:30,2.903,3.88,3.38,,,,,
536,1/22/2015 23:45,2.93,3.88,3.38,,,,,
537,1/23/2015 0:00,2.903,3.88,3.38,,,,,
538,1/23/2015 0:15,2.903,3.88,3.38,,,,,
539,1/23/2015 0:30,2.903,3.88,3.38,,,,,
540,1/23/2015 0:45,2.903,3.88,3.38,,,,,
541,1/23/2015 1:00,2.903,3.88,3.38,,,,,
542,1/23/2015 1:15,2.903,3.88,3.38,,,,,
543,1/23/2015 1:30,2.903,3.88,3.38,,,,,
544,1/23/2015 1:45,2.877,3.88,3.38,,,,,
545,1/23/2015 2:00,2.877,3.88,3.38,,,,,
546,1/23/2015 2:15,2.877,3.88,3.38,,,,,
547,1/23/2015 2:30,2.877,3.88,3.38,,,,,
548,1/23/2015 2:45,2.85,3.88,3.38,,,,,
549,1/23/2015 3:00,2.85,3.88,3.38,,,,,
550,1/23/2015 3:15,2.823,3.88,3.38,,,,,
551,1/23/2015 3:30,2.823,3.88,3.38,,,,,
552,1/23/2015 3:45,2.823,3.88,3.38,,,,,
553,1/23/2015 4:00,2.823,3.88,3.38,,,,,
554,1/23/2015 4:15,2.797,3.88,3.38,,,,,
555,1/23/2015 4:30,2.797,3.88,3.38,,,,,
556,1/23/2015 4:45,2.77,3.88,3.38,,,,,
557,1/23/2015 5:00,2.77,3.88,3.38,,,,,
558,1/23/2015 5:15,2.77,3.88,3.38,,,,,
559,1/23/2015 5:30,2.77,3.88,3.38,,,,,
560,1/23/2015 5:45,2.744,3.88,3.38,,,,,
561,1/23/2015 6:00,2.744,3.88,3.36,,,,,
562,1/23/2015 6:15,2.717,3.88,3.36,,,,,
563,1/23/2015 6:30,2.717,3.88,3.36,,,,,
564,1/23/2015 6:45,2.717,3.88,3.36,,,,,
565,1/23/2015 7:00,2.717,3.88,3.36,,,,,
566,1/23/2015 7:15,2.69,3.88,3.36,,,,,
567,1/23/2015 7:30,2.69,3.88,3.36,,,,,
568,1/23/2015 7:45,2.69,3.88,3.36,,,,,
569,1/23/2015 8:00,2.664,3.88,3.36,,,,,
570,1/23/2015 8:15,2.664,3.88,3.36,,,,,
571,1/23/2015 8:30,2.664,3.88,3.36,,,,,
572,1/23/2015 8:45,2.637,3.88,3.36,,,,,
573,1/23/2015 9:00,2.637,3.88,3.36,,,,,
574,1/23/2015 9:15,2.61,3.88,3.36,,,,,
575,1/23/2015 9:30,2.61,3.88,3.38,,,,,
576,1/23/2015 9:45,2.61,3.88,3.38,,,,,
577,1/23/2015 10:00,2.584,3.88,3.38,,,,,
578,1/23/2015 10:15,2.584,3.88,3.38,,,,,
579,1/23/2015 10:30,2.584,3.88,3.38,,,,,
580,1/23/2015 10:45,2.557,3.88,3.4,,,,,
581,1/23/2015 11:00,2.557,3.88,3.4,,,,,
582,1/23/2015 11:15,2.557,3.88,3.4,,,,,
583,1/23/2015 11:30,2.557,3.88,3.4,,,,,
584,1/23/2015 11:45,2.53,3.88,3.41,,,,,
585,1/23/2015 12:00,2.53,3.88,3.41,,,,,
586,1/23/2015 12:15,2.503,3.88,3.43,,,,,
587,1/23/2015 12:30,2.503,3.88,3.43,,,,,
588,1/23/2015 12:45,2.503,3.88,3.43,,,,,
589,1/23/2015 13:00,2.503,3.88,3.43,,,,,
590,1/23/2015 13:15,2.503,3.88,3.45,,,,,
591,1/23/2015 13:30,2.477,3.88,3.45,,,,,
592,1/23/2015 13:45,2.477,3.88,3.45,,,,,
593,1/23/2015 14:00,2.477,3.88,3.47,,,,,
594,1/23/2015 14:15,2.45,3.88,3.47,,,,,
595,1/23/2015 14:30,2.45,3.88,3.47,,,,,
596,1/23/2015 14:45,2.45,3.88,3.47,,,,,
597,1/23/2015 15:00,2.45,3.88,3.47,,,,,
598,1/23/2015 15:15,2.45,3.854,3.47,,,,,
599,1/23/2015 15:30,2.45,3.854,3.47,,,,,
600,1/23/2015 15:45,2.45,3.854,3.47,,,,,
601,1/23/2015 16:00,2.45,3.854,3.47,,,,,
602,1/23/2015 16:15,2.477,3.854,3.45,,,,,
603,1/23/2015 16:30,2.503,3.854,3.45,,,,,
604,1/23/2015 16:45,2.503,3.854,3.45,,,,,
605,1/23/2015 17:00,2.53,3.854,3.45,,,,,
606,1/23/2015 17:15,2.557,3.827,3.43,,,,,
607,1/23/2015 17:30,2.557,3.827,3.43,,,,,
608,1/23/2015 17:45,2.584,3.827,3.43,,,,,
609,1/23/2015 18:00,2.61,3.827,3.43,,,,,
610,1/23/2015 18:15,2.637,3.827,3.43,,,,,
611,1/23/2015 18:30,2.664,3.827,3.41,,,,,
612,1/23/2015 18:45,2.69,3.827,3.41,,,,,
613,1/23/2015 19:00,2.717,3.827,3.41,,,,,
614,1/23/2015 19:15,2.744,3.827,3.41,,,,,
615,1/23/2015 19:30,2.77,3.827,3.4,,,,,
616,1/23/2015 19:45,2.797,3.827,3.4,,,,,
617,1/23/2015 20:00,2.823,3.827,3.4,,,,,
618,1/23/2015 20:15,2.85,3.827,3.4,,,,,
619,1/23/2015 20:30,2.877,3.827,3.4,,,,,
620,1/23/2015 20:45,2.877,3.827,3.4,,,,,
621,1/23/2015 21:00,2.903,3.801,3.4,,,,,
622,1/23/2015 21:15,2.93,3.801,3.4,,,,,
623,1/23/2015 21:30,2.93,3.801,3.4,,,,,
624,1/23/2015 21:45,2.956,3.801,3.4,,,,,
625,1/23/2015 22:00,2.983,3.801,3.4,,,,,
626,1/23/2015 22:15,2.983,3.801,3.4,,,,,
627,1/23/2015 22:30,2.983,3.801,3.4,,,,,
628,1/23/2015 22:45,3.009,3.801,3.4,,,,,
629,1/23/2015 23:00,3.009,3.801,3.38,,,,,
630,1/23/2015 23:15,3.009,3.801,3.38,,,,,
631,1/23/2015 23:30,3.009,3.801,3.38,,,,,
632,1/23/2015 23:45,3.036,3.801,3.38,,,,,
633,1/24/2015 0:00,3.036,3.801,3.38,,,,,
634,1/24/2015 0:15,3.036,3.801,3.38,,,,,
635,1/24/2015 0:30,3.036,3.801,3.38,,,,,
636,1/24/2015 0:45,3.036,3.801,3.38,,,,,
637,1/24/2015 1:00,3.036,3.801,3.38,,,,,
638,1/24/2015 1:15,3.009,3.801,3.38,,,,,
639,1/24/2015 1:30,3.009,3.827,3.38,,,,,
640,1/24/2015 1:45,3.009,3.801,3.38,,,,,
641,1/24/2015 2:00,3.009,3.801,3.38,,,,,
642,1/24/2015 2:15,3.009,3.801,3.38,,,,,
643,1/24/2015 2:30,2.983,3.801,3.38,,,,,
644,1/24/2015 2:45,2.983,3.827,3.38,,,,,
645,1/24/2015 3:00,2.983,3.827,3.38,,,,,
646,1/24/2015 3:15,2.983,3.827,3.38,,,,,
647,1/24/2015 3:30,2.956,3.827,3.38,,,,,
648,1/24/2015 3:45,2.956,3.827,3.38,,,,,
649,1/24/2015 4:00,2.93,3.827,3.38,,,,,
650,1/24/2015 4:15,2.93,3.827,3.38,,,,,
651,1/24/2015 4:30,2.93,3.827,3.38,,,,,
652,1/24/2015 4:45,2.93,3.827,3.38,,,,,
653,1/24/2015 5:00,2.903,3.827,3.38,,,,,
654,1/24/2015 5:15,2.903,3.827,3.38,,,,,
655,1/24/2015 5:30,2.877,3.827,3.38,,,,,
656,1/24/2015 5:45,2.877,3.827,3.38,,,,,
657,1/24/2015 6:00,2.877,3.827,3.38,,,,,
658,1/24/2015 6:15,2.85,3.827,3.36,,,,,
659,1/24/2015 6:30,2.85,3.827,3.36,,,,,
660,1/24/2015 6:45,2.823,3.827,3.36,,,,,
661,1/24/2015 7:00,2.823,3.827,3.36,,,,,
662,1/24/2015 7:15,2.823,3.827,3.36,,,,,
663,1/24/2015 7:30,2.797,3.827,3.36,,,,,
664,1/24/2015 7:45,2.797,3.827,3.36,,,,,
665,1/24/2015 8:00,2.77,3.827,3.36,,,,,
666,1/24/2015 8:15,2.77,3.827,3.36,,,,,
667,1/24/2015 8:30,2.77,3.827,3.36,,,,,
668,1/24/2015 8:45,2.744,3.827,3.36,,,,,
669,1/24/2015 9:00,2.744,3.827,3.38,,,,,
670,1/24/2015 9:15,2.717,3.827,3.38,,,,,
671,1/24/2015 9:30,2.717,3.827,3.38,,,,,
672,1/24/2015 9:45,2.717,3.827,3.38,,,,,
673,1/24/2015 10:00,2.69,3.827,3.38,,,,,
674,1/24/2015 10:15,2.69,3.827,3.38,,,,,
675,1/24/2015 10:30,2.69,3.827,3.38,,,,,
676,1/24/2015 10:45,2.664,3.827,3.4,,,,,
677,1/24/2015 11:00,2.664,3.827,3.4,,,,,
678,1/24/2015 11:15,2.637,3.827,3.4,,,,,
679,1/24/2015 11:30,2.637,3.827,3.4,,,,,
680,1/24/2015 11:45,2.637,3.827,3.41,,,,,
681,1/24/2015 12:00,2.61,3.827,3.41,,,,,
682,1/24/2015 12:15,2.61,3.827,3.43,,,,,
683,1/24/2015 12:30,2.61,3.827,3.43,,,,,
684,1/24/2015 12:45,2.584,3.827,3.43,,,,,
685,1/24/2015 13:00,2.584,3.827,3.45,,,,,
686,1/24/2015 13:15,2.584,3.827,3.45,,,,,
687,1/24/2015 13:30,2.557,3.827,3.47,,,,,
688,1/24/2015 13:45,2.557,3.827,3.47,,,,,
689,1/24/2015 14:00,2.557,3.827,3.49,,,,,
690,1/24/2015 14:15,2.557,3.827,3.49,,,,,
691,1/24/2015 14:30,2.557,3.827,3.49,,,,,
692,1/24/2015 14:45,2.557,3.827,3.49,,,,,
693,1/24/2015 15:00,2.557,3.827,3.49,,,,,
694,1/24/2015 15:15,2.557,3.827,3.49,,,,,
695,1/24/2015 15:30,2.557,3.827,3.49,,,,,
696,1/24/2015 15:45,2.584,3.827,3.49,,,,,
697,1/24/2015 16:00,2.584,3.827,3.49,,,,,
698,1/24/2015 16:15,2.61,3.827,3.49,,,,,
699,1/24/2015 16:30,2.637,3.827,3.47,,,,,
700,1/24/2015 16:45,2.664,3.827,3.47,,,,,
701,1/24/2015 17:00,2.69,3.827,3.47,,,,,
702,1/24/2015 17:15,2.717,3.827,3.45,,,,,
703,1/24/2015 17:30,2.744,3.827,3.45,,,,,
704,1/24/2015 17:45,2.77,3.801,3.43,,,,,
705,1/24/2015 18:00,2.823,3.801,3.43,,,,,
706,1/24/2015 18:15,2.85,3.801,3.43,,,,,
707,1/24/2015 18:30,2.903,3.801,3.41,,,,,
708,1/24/2015 18:45,2.93,3.801,3.41,,,,,
709,1/24/2015 19:00,2.956,3.801,3.41,,,,,
710,1/24/2015 19:15,3.009,3.801,3.41,,,,,
711,1/24/2015 19:30,3.036,3.801,3.41,,,,,
712,1/24/2015 19:45,3.063,3.801,3.41,,,,,
713,1/24/2015 20:00,3.116,3.801,3.41,,,,,
714,1/24/2015 20:15,3.142,3.775,3.4,,,,,
715,1/24/2015 20:30,3.168,3.801,3.4,,,,,
716,1/24/2015 20:45,3.195,3.775,3.4,,,,,
717,1/24/2015 21:00,3.221,3.775,3.4,,,,,
718,1/24/2015 21:15,3.248,3.775,3.4,,,,,
719,1/24/2015 21:30,3.274,3.775,3.4,,,,,
720,1/24/2015 21:45,3.301,3.775,3.4,,,,,
721,1/24/2015 22:00,3.301,3.775,3.4,,,,,
722,1/24/2015 22:15,3.327,3.775,3.4,,,,,
723,1/24/2015 22:30,3.327,3.775,3.4,,,,,
724,1/24/2015 22:45,3.354,3.775,3.4,,,,,
725,1/24/2015 23:00,3.354,3.775,3.4,,,,,
726,1/24/2015 23:15,3.354,3.801,3.4,,,,,
727,1/24/2015 23:30,3.38,3.801,3.38,,,,,
728,1/24/2015 23:45,3.38,3.801,3.38,,,,,
729,1/25/2015 0:00,3.38,3.801,3.38,,,,,
730,1/25/2015 0:15,3.406,3.801,3.38,,,,,
731,1/25/2015 0:30,3.406,3.801,3.38,,,,,
732,1/25/2015 0:45,3.406,3.801,3.38,,,,,
733,1/25/2015 1:00,3.406,3.801,3.38,,,,,
734,1/25/2015 1:15,3.406,3.801,3.38,,,,,
735,1/25/2015 1:30,3.38,3.801,3.38,,,,,
736,1/25/2015 1:45,3.38,3.801,3.38,,,,,
737,1/25/2015 2:00,3.38,3.827,3.38,,,,,
738,1/25/2015 2:15,3.38,3.827,3.38,,,,,
739,1/25/2015 2:30,3.354,3.827,3.38,,,,,
740,1/25/2015 2:45,3.354,3.827,3.38,,,,,
741,1/25/2015 3:00,3.354,3.827,3.38,,,,,
742,1/25/2015 3:15,3.354,3.827,3.38,,,,,
743,1/25/2015 3:30,3.327,3.827,3.38,,,,,
744,1/25/2015 3:45,3.327,3.827,3.38,,,,,
745,1/25/2015 4:00,3.301,3.827,3.38,,,,,
746,1/25/2015 4:15,3.301,3.827,3.38,,,,,
747,1/25/2015 4:30,3.301,3.854,3.38,,,,,
748,1/25/2015 4:45,3.274,3.854,3.38,,,,,
749,1/25/2015 5:00,3.274,3.854,3.38,,,,,
750,1/25/2015 5:15,3.248,3.854,3.38,,,,,
751,1/25/2015 5:30,3.248,3.854,3.38,,,,,
752,1/25/2015 5:45,3.221,3.854,3.38,,,,,
753,1/25/2015 6:00,3.221,3.854,3.38,,,,,
754,1/25/2015 6:15,3.195,3.854,3.36,,,,,
755,1/25/2015 6:30,3.195,3.88,3.38,,,,,
756,1/25/2015 6:45,3.168,3.88,3.38,,,,,
757,1/25/2015 7:00,3.168,3.88,3.38,,,,,
758,1/25/2015 7:15,3.142,3.88,3.38,,,,,
759,1/25/2015 7:30,3.142,3.88,3.38,,,,,
760,1/25/2015 7:45,3.116,3.88,3.38,,,,,
761,1/25/2015 8:00,3.116,3.88,3.38,,,,,
762,1/25/2015 8:15,3.089,3.88,3.38,,,,,
763,1/25/2015 8:30,3.089,3.88,3.38,,,,,
764,1/25/2015 8:45,3.063,3.88,3.38,,,,,
765,1/25/2015 9:00,3.063,3.88,3.38,,,,,
766,1/25/2015 9:15,3.036,3.88,3.38,,,,,
767,1/25/2015 9:30,3.036,3.88,3.38,,,,,
768,1/25/2015 9:45,3.009,3.88,3.38,,,,,
769,1/25/2015 10:00,3.009,3.88,3.38,,,,,
770,1/25/2015 10:15,2.983,3.88,3.38,,,,,
771,1/25/2015 10:30,2.983,3.906,3.4,,,,,
772,1/25/2015 10:45,2.956,3.906,3.4,,,,,
773,1/25/2015 11:00,2.956,3.906,3.4,,,,,
774,1/25/2015 11:15,2.93,3.906,3.4,,,,,
775,1/25/2015 11:30,2.93,3.906,3.4,,,,,
776,1/25/2015 11:45,2.93,3.906,3.41,,,,,
777,1/25/2015 12:00,2.903,3.906,3.41,,,,,
778,1/25/2015 12:15,2.903,3.906,3.43,,,,,
779,1/25/2015 12:30,2.877,3.906,3.43,,,,,
780,1/25/2015 12:45,2.877,3.906,3.43,,,,,
781,1/25/2015 13:00,2.877,3.906,3.45,,,,,
782,1/25/2015 13:15,2.877,3.906,3.47,,,,,
783,1/25/2015 13:30,2.877,3.906,3.47,,,,,
784,1/25/2015 13:45,2.85,3.906,3.47,,,,,
785,1/25/2015 14:00,2.85,3.906,3.49,,,,,
786,1/25/2015 14:15,2.85,3.906,3.49,,,,,
787,1/25/2015 14:30,2.877,3.906,3.49,,,,,
788,1/25/2015 14:45,2.877,3.906,3.49,,,,,
789,1/25/2015 15:00,2.877,3.906,3.49,,,,,
790,1/25/2015 15:15,2.903,3.906,3.49,,,,,
791,1/25/2015 15:30,2.903,3.906,3.49,,,,,
792,1/25/2015 15:45,2.93,3.906,3.49,,,,,
793,1/25/2015 16:00,2.956,3.906,3.49,,,,,
794,1/25/2015 16:15,2.983,3.906,3.49,,,,,
795,1/25/2015 16:30,3.009,3.906,3.47,,,,,
796,1/25/2015 16:45,3.036,3.906,3.47,,,,,
797,1/25/2015 17:00,3.089,3.906,3.47,,,,,
798,1/25/2015 17:15,3.116,3.88,3.47,,,,,
799,1/25/2015 17:30,3.142,3.88,3.45,,,,,
800,1/25/2015 17:45,3.195,3.88,3.45,,,,,
801,1/25/2015 18:00,3.221,3.88,3.45,,,,,
802,1/25/2015 18:15,3.274,3.88,3.45,,,,,
803,1/25/2015 18:30,3.301,3.88,3.43,,,,,
804,1/25/2015 18:45,3.354,3.88,3.43,,,,,
805,1/25/2015 19:00,3.406,3.88,3.43,,,,,
806,1/25/2015 19:15,3.433,3.88,3.41,,,,,
807,1/25/2015 19:30,3.459,3.88,3.41,,,,,
808,1/25/2015 19:45,3.512,3.88,3.41,,,,,
809,1/25/2015 20:00,3.538,3.88,3.41,,,,,
810,1/25/2015 20:15,3.564,3.88,3.41,,,,,
811,1/25/2015 20:30,3.591,3.88,3.4,,,,,
812,1/25/2015 20:45,3.617,3.88,3.4,,,,,
813,1/25/2015 21:00,3.643,3.88,3.4,,,,,
814,1/25/2015 21:15,3.67,3.88,3.4,,,,,
815,1/25/2015 21:30,3.696,3.88,3.4,,,,,
816,1/25/2015 21:45,3.722,3.88,3.4,,,,,
817,1/25/2015 22:00,3.749,3.88,3.4,,,,,
818,1/25/2015 22:15,3.749,3.88,3.4,,,,,
819,1/25/2015 22:30,3.775,3.88,3.4,,,,,
820,1/25/2015 22:45,3.775,3.88,3.4,,,,,
821,1/25/2015 23:00,3.775,3.88,3.4,,,,,
822,1/25/2015 23:15,3.801,3.88,3.4,,,,,
823,1/25/2015 23:30,3.801,3.906,3.4,,,,,
824,1/25/2015 23:45,3.827,3.906,3.4,,,,,
825,1/26/2015 0:00,3.827,3.906,3.4,,,,,
826,1/26/2015 0:15,3.827,3.906,3.38,,,,,
827,1/26/2015 0:30,3.827,3.906,3.38,,,,,
828,1/26/2015 0:45,3.827,3.906,3.38,,,,,
829,1/26/2015 1:00,3.827,3.932,3.38,,,,,
830,1/26/2015 1:15,3.827,3.932,3.38,,,,,
831,1/26/2015 1:30,3.827,3.932,3.38,,,,,
832,1/26/2015 1:45,3.801,3.932,3.38,,,,,
833,1/26/2015 2:00,3.801,3.932,3.38,,,,,
834,1/26/2015 2:15,3.801,3.932,3.38,,,,,
835,1/26/2015 2:30,3.775,3.932,3.38,,,,,
836,1/26/2015 2:45,3.775,3.932,3.38,,,,,
837,1/26/2015 3:00,3.775,3.958,3.38,,,,,
838,1/26/2015 3:15,3.749,3.958,3.38,,,,,
839,1/26/2015 3:30,3.749,3.958,3.38,,,,,
840,1/26/2015 3:45,3.749,3.958,3.38,,,,,
841,1/26/2015 4:00,3.722,3.958,3.38,,,,,
842,1/26/2015 4:15,3.722,3.958,3.38,,,,,
843,1/26/2015 4:30,3.696,3.985,3.38,,,,,
844,1/26/2015 4:45,3.696,3.985,3.38,,,,,
845,1/26/2015 5:00,3.67,3.985,3.38,,,,,
846,1/26/2015 5:15,3.643,3.985,3.38,,,,,
847,1/26/2015 5:30,3.643,3.985,3.38,,,,,
848,1/26/2015 5:45,3.617,3.985,3.38,,,,,
849,1/26/2015 6:00,3.617,3.985,3.38,,,,,
850,1/26/2015 6:15,3.591,3.985,3.38,,,,,
851,1/26/2015 6:30,3.564,4.011,3.38,,,,,
852,1/26/2015 6:45,3.564,4.011,3.38,,,,,
853,1/26/2015 7:00,3.538,4.011,3.38,,,,,
854,1/26/2015 7:15,3.538,4.011,3.38,,,,,
855,1/26/2015 7:30,3.512,4.011,3.38,,,,,
856,1/26/2015 7:45,3.512,4.011,3.38,,,,,
857,1/26/2015 8:00,3.485,4.037,3.38,,,,,
858,1/26/2015 8:15,3.459,4.037,3.38,,,,,
859,1/26/2015 8:30,3.459,4.037,3.38,,,,,
860,1/26/2015 8:45,3.433,4.037,3.38,,,,,
861,1/26/2015 9:00,3.433,4.037,3.38,,,,,
862,1/26/2015 9:15,3.406,4.037,3.38,,,,,
863,1/26/2015 9:30,3.406,4.037,3.38,,,,,
864,1/26/2015 9:45,3.38,4.037,3.38,,,,,
865,1/26/2015 10:00,3.354,4.037,3.38,,,,,
866,1/26/2015 10:15,3.354,4.037,3.38,,,,,
867,1/26/2015 10:30,3.354,4.037,3.4,,,,,
868,1/26/2015 10:45,3.327,4.037,3.4,,,,,
869,1/26/2015 11:00,3.301,4.037,3.4,,,,,
870,1/26/2015 11:15,3.301,4.037,3.4,,,,,
871,1/26/2015 11:30,3.301,4.037,3.4,,,,,
872,1/26/2015 11:45,3.274,4.037,3.4,,,,,
873,1/26/2015 12:00,3.274,4.037,3.4,,,,,
874,1/26/2015 12:15,3.248,4.037,3.41,,,,,
875,1/26/2015 12:30,3.248,4.063,3.41,,,,,
876,1/26/2015 12:45,3.248,4.037,3.41,,,,,
877,1/26/2015 13:00,3.248,4.063,3.43,,,,,
878,1/26/2015 13:15,3.221,4.063,3.43,,,,,
879,1/26/2015 13:30,3.221,4.063,3.43,,,,,
880,1/26/2015 13:45,3.221,4.063,3.43,,,,,
881,1/26/2015 14:00,3.221,4.063,3.43,,,,,
882,1/26/2015 14:15,3.221,4.063,3.45,,,,,
883,1/26/2015 14:30,3.221,4.063,3.45,,,,,
884,1/26/2015 14:45,3.248,4.063,3.45,,,,,
885,1/26/2015 15:00,3.248,4.063,3.45,,,,,
886,1/26/2015 15:15,3.248,4.063,3.45,,,,,
887,1/26/2015 15:30,3.274,4.063,3.45,,,,,
888,1/26/2015 15:45,3.274,4.063,3.45,,,,,
889,1/26/2015 16:00,3.301,4.063,3.45,,,,,
890,1/26/2015 16:15,3.327,4.063,3.45,,,,,
891,1/26/2015 16:30,3.354,4.037,3.45,,,,,
892,1/26/2015 16:45,3.354,4.063,3.45,,,,,
893,1/26/2015 17:00,3.38,4.037,3.45,,,,,
894,1/26/2015 17:15,3.406,4.037,3.43,,,,,
895,1/26/2015 17:30,3.433,4.037,3.43,,,,,
896,1/26/2015 17:45,3.459,4.037,3.43,,,,,
897,1/26/2015 18:00,3.512,4.037,3.43,,,,,
898,1/26/2015 18:15,3.538,4.037,3.43,,,,,
899,1/26/2015 18:30,3.564,4.037,3.41,,,,,
900,1/26/2015 18:45,3.591,4.037,3.41,,,,,
901,1/26/2015 19:00,3.617,4.037,3.41,,,,,
902,1/26/2015 19:15,3.643,4.037,3.41,,,,,
903,1/26/2015 19:30,3.67,4.037,3.41,,,,,
904,1/26/2015 19:45,3.696,4.037,3.41,,,,,
905,1/26/2015 20:00,3.722,4.037,3.41,,,,,
906,1/26/2015 20:15,3.749,4.037,3.41,,,,,
907,1/26/2015 20:30,3.775,4.037,3.4,,,,,
908,1/26/2015 20:45,3.801,4.037,3.4,,,,,
909,1/26/2015 21:00,3.827,4.037,3.4,,,,,
910,1/26/2015 21:15,3.827,4.037,3.4,,,,,
911,1/26/2015 21:30,3.854,4.037,3.4,,,,,
912,1/26/2015 21:45,3.88,4.037,3.4,,,,,
913,1/26/2015 22:00,3.88,4.037,3.4,,,,,
914,1/26/2015 22:15,3.88,4.037,3.4,,,,,
915,1/26/2015 22:30,3.906,4.037,3.4,,,,,
